30,20,0.482980260473027,0.854310583200137
31,20,0.510082497027918,0.867633368410703
32,20,0.537638960855558,0.880068074313299
33,20,0.565640327358962,0.891670673144758
34,20,0.594074949150809,0.902496705653747
35,20,0.622914739912227,0.912606634630282
36,20,0.652136692124592,0.92202802255233
37,20,0.681725399748835,0.930799188326326
38,20,0.711679234854468,0.938967386918455
39,20,0.74198664253331,0.946612384951568
40,20,0.772633825539633,0.953785855282169
41,20,0.803596807372484,0.960534241936865
42,20,0.834858752060107,0.966890154866945
43,20,0.866402880294634,0.972912321601041
44,20,0.898227690330702,0.978638974621571
45,20,0.930326811821777,0.98411398474118
46,20,0.96268737138174,0.989380667788217
47,20,0.9952978089705,0.994470766818949
48,20,1.02813353645483,0.999445884852155
49,20,1.06118546127306,1.00433175539399
50,20,1.09444344285577,1.00915370536771
51,20,1.12789925146989,1.01393210932311
52,20,1.16155236896678,1.01867581139016
53,20,1.19538603690034,1.02343674101809
54,20,1.22939627742873,1.02823582617041
55,20,1.26357046769613,1.03309990927006
56,20,1.29789295565196,1.03804627079024
57,20,1.33235574395356,1.04306871491515
58,20,1.36693861564114,1.04819713337466
59,20,1.40164351543884,1.05342727994179
60,20,1.4364700377546,1.05877030188915
61,20,1.47141491713295,1.06423964189742
62,20,1.50647498354458,1.06983289358612
63,20,1.5416249672038,1.0755827182947
64,20,1.57685435227201,1.08148088438487
65,20,1.61215167100547,1.08752688808286
66,20,1.64751126351737,1.09371859146052
67,20,1.68293178034985,1.10005369008706
68,20,1.71841969490512,1.10651371555319
69,20,1.75395959316175,1.11312744620228
70,20,1.78954998706116,1.11988175503049
71,20,1.82518085277616,1.12677730674594
72,20,1.86084129272703,1.1338143263689
73,20,1.89652158758068,1.14099153293348
74,20,1.93221430137115,1.1483053891467
75,20,1.96792336945199,1.15572792165323
76,20,2.00362941546389,1.16329145692661
77,20,2.03933696510206,1.17097107551137
78,20,2.07504321430317,1.17876148306686
79,20,2.11074461050655,1.1866597267296
80,20,2.14643639683832,1.19466491523651
81,20,2.18212074962616,1.20275551496665
82,20,2.21777543060046,1.21096986447372
83,20,2.25339911167318,1.21928832276106
84,20,2.28898403206892,1.22770707914394
85,20,2.32452386849338,1.23622080614959
86,20,2.36001452728068,1.24482365921903
87,20,2.39545422287692,1.2535105005537
88,20,2.43085141548244,1.26225433031627
89,20,2.46619040324222,1.2710965142167
90,20,2.50147683549263,1.28001812176295
91,20,2.53670674194397,1.28902110815415
92,20,2.57187355254189,1.2981076072016
93,20,2.60696896287483,1.30727895070247
94,20,2.64198448946976,1.31653509109909
95,20,2.67691314079368,1.32587460160918
96,20,2.71176056501945,1.33526717213871
97,20,2.74650734983461,1.34476174967357
