30,20,0.0383540277365788,0.0873431376206665
31,20,0.0403904224929536,0.0894085359478101
32,20,0.042451605230462,0.0913972173640842
33,20,0.0445357838626187,0.0933105470280762
34,20,0.0466415786341043,0.0951518247325642
35,20,0.0487680933031847,0.0969251001047005
36,20,0.0509141607378367,0.0986355194315455
37,20,0.0530783849100145,0.100285237130844
38,20,0.0552589852210884,0.101875440640159
39,20,0.0574544462281634,0.103406973971324
40,20,0.0596635827214019,0.10488390613101
41,20,0.0618858209603181,0.106309967339136
42,20,0.0641204384288022,0.107689014509178
43,20,0.0663662711216668,0.109023484278885
44,20,0.0686219312931126,0.110313652546258
45,20,0.0708858461098524,0.111562092974827
46,20,0.0731570827221726,0.112769987380981
47,20,0.0754350062976958,0.113940085404339
48,20,0.07771914647388,0.115074581938934
49,20,0.0800086945293939,0.116177478431783
50,20,0.0823027666394031,0.117249980565946
51,20,0.0846002978235777,0.118293271866176
52,20,0.0869002430848572,0.11930828331198
53,20,0.0892017373502199,0.12029512438507
54,20,0.0915039897790603,0.121256830583953
55,20,0.0938064900848875,0.122194471083537
56,20,0.0961088011761647,0.123110007301303
57,20,0.0984104662835397,0.124005258288221
58,20,0.100710883882233,0.124881608407224
59,20,0.103009266358572,0.125738612363892
60,20,0.10530467778763,0.126578897670195
61,20,0.107596248049056,0.12740181823171
62,20,0.109883315764436,0.12820798253847
63,20,0.11216549835725,0.128998426118852
64,20,0.114442605826801,0.129774508590278
65,20,0.11671439968411,0.130536077858105
66,20,0.118980617735213,0.131286904582358
67,20,0.121240616912271,0.132026397236868
68,20,0.123493626107969,0.132754764385802
69,20,0.125738865197639,0.133472023061296
70,20,0.127975706535284,0.134178261443369
71,20,0.130203619233854,0.134872125184619
72,20,0.132422648825911,0.135557199618378
73,20,0.134632583402378,0.136232896746833
74,20,0.136833281081962,0.136899980226004
75,20,0.139024472950911,0.137559062730708
76,20,0.141205744937683,0.138210533165581
77,20,0.143376365384492,0.138852841685251
78,20,0.145536181660097,0.13948908915061
79,20,0.147684531249194,0.140117850708995
80,20,0.149821027777209,0.140739135219673
